0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
1,0,3,4,5,4,3,0,1,-1,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,2,0.0,2.0,0.0,50.0
0,3,0,5,4,3,0,1,-1,1,0,4,0,-1,0,2,0,6,6,2,0,-1,7,0,7,-1,0,7,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,4.0,3.0,4.0,4.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,2,1,6,-723,10.06,0.0,0.0,0.0
0,5,4,0,-1,1,0,4,0,1,-1,3,0,2,0,6,6,2,0,3,-1,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,0,0.0,0.0,2.0,0.0
1,0,3,4,5,0,1,-1,0,4,0,-1,0,2,0,6,6,2,0,3,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,2,0.0,4.0,2.0,-566.0
1,0,3,4,5,4,3,0,1,-1,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,0,3,0.0,4.0,-822.0,7.65
0,3,4,5,0,3,0,1,-1,0,4,0,-1,1,0,2,0,6,6,2,0,-1,0,7,0,7,0,7,-1,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,0.0,3.0,0.0,4.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2,5,2,-936.0,5.54,0.0,0.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,0,0,0,1,-688.0,11.06,0.0,0.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,0,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2,8,2,1.0,50.08,0.0,0.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,4,3,4,4,-1034.0,4.18,0.0,0.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,0,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,0,0,0,2,-149.0,38.9,0.0,0.0
0,3,0,5,4,0,-1,0,4,0,1,-1,1,0,2,0,6,6,2,0,3,-1,0,7,0,-1,7,0,7,0,7,0,7,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7.0,2.0,7.0,8.0
0,3,0,5,4,3,0,1,-1,1,0,4,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7.0,2.0,7.0,6.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,6,0,-1,7,0,7,0,7,0,7,-1,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2,3,2,-659,11.95,0.0,0.0,0.0
0,3,0,5,4,0,-1,1,0,4,0,1,-1,0,2,0,6,6,2,0,3,-1,0,7,0,-1,7,0,7,0,7,0,7,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7.0,2.0,7.0,5.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,0,2,2,-324.0,27.25,0.0,0.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,2,1,3,-377.0,24.19,0.0,0.0
1,0,3,4,5,0,3,0,1,-1,0,4,0,-1,0,2,0,6,6,2,0,-1,0,7,0,7,-1,7,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1.0,2.0,1.0,6.0
1,0,3,4,5,4,3,0,1,-1,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,0,8.0,2.0,0.0,50.0
1,0,3,4,5,4,3,2,1,-1,0,-1,0,2,0,6,6,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,2,0,4,2.0,-410.0,22.4,0.0
0,3,4,5,0,3,0,-1,0,4,0,1,-1,1,0,2,0,6,6,2,0,-1,0,7,0,7,0,7,-1,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1.0,2.0,1.0,7.0
0,3,4,5,0,3,0,-1,0,4,0,1,-1,1,0,2,0,6,6,2,0,-1,0,7,0,-1,7,0,7,0,7,0,7,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1.0,2.0,2.0,2.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,0,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2,7,5,-227.0,33.45,0.0,0.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,6,0,-1,7,0,7,0,7,0,7,-1,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2,7,6,-702,10.65,0.0,0.0,0.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,0,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,6,3,6,4,-1.0,49.92,0.0,0.0
0,3,0,5,4,3,0,-1,1,0,4,0,1,-1,0,2,0,6,6,2,0,-1,0,7,0,-1,7,0,7,0,7,0,7,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7.0,2.0,2.0,2.0
1,0,3,4,5,4,3,0,1,-1,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,2,1.0,4.0,-755.0,9.21
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,4,3,4,4,-1148,2.99,0.0,0.0,0.0
0,3,0,5,4,3,0,1,-1,1,0,4,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,4.0,0.0,4.0,1.0
0,3,0,5,4,3,0,-1,0,4,0,1,-1,1,0,2,0,6,6,2,0,-1,7,0,7,0,-1,0,7,0,7,0,7,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,8.0,3.0,8.0,4.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2,5,2,-798.0,8.18,0.0,0.0
0,3,0,5,4,0,-1,0,4,0,1,-1,1,0,2,0,6,6,2,0,3,-1,0,7,0,-1,7,0,7,0,7,0,7,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7.0,2.0,7.0,1.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,5,0,4,1,-486.0,18.65,0.0,0.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,6,0,-1,7,0,7,0,7,0,7,-1,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,2,1,7,-760,9.09,0.0,0.0,0.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,0,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,0,3,0,4,-109.0,41.82,0.0,0.0
1,0,3,4,5,0,3,0,1,-1,0,4,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7.0,2.0,5.0,2.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,0,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,2,1,3,-202.0,35.16,0.0,0.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,0,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,0,0,0,1,-175.0,37.04,0.0,0.0
1,0,3,4,5,4,3,2,1,-1,0,-1,0,2,0,6,6,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2,5,2.0,-905.0,6.05,0.0
1,0,3,0,5,4,3,0,1,-1,0,4,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1.0,2.0,1.0,3.0
1,0,3,4,5,4,3,0,1,-1,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,0,2.0,2.0,0.0,50.0
1,0,3,4,5,4,3,0,1,-1,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,2,3,2.0,4.0,-853.0,7.01
0,5,4,0,-1,1,0,4,0,1,-1,3,0,2,0,6,6,2,0,3,-1,0,7,0,-1,7,0,7,0,7,0,7,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2.0,7.0,6.0,0.0
1,0,3,4,5,0,1,-1,0,4,0,-1,0,2,0,6,6,2,0,3,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,6,0.0,8.0,2.0,0.0
1,0,3,4,5,0,3,2,1,-1,0,4,0,-1,0,2,0,6,6,0,-1,7,0,7,0,7,0,7,-1,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,5,0.0,4.0,1.0,0.0
0,3,0,5,4,3,0,1,-1,1,0,4,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7.0,2.0,7.0,4.0
0,3,0,5,4,3,0,1,-1,1,0,4,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7.0,2.0,6.0,2.0
1,2,3,0,5,4,3,0,1,-1,0,4,0,-1,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,3,0,4.0,1.0,0.0,50.0
1,0,3,0,5,4,3,0,-1,0,4,0,1,-1,0,2,0,6,6,2,0,-1,0,7,0,-1,7,0,7,0,7,0,7,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1.0,2.0,1.0,4.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,6,0,4,2,-311.0,28.04,0.0,0.0
1,0,3,4,5,4,3,2,1,-1,0,-1,0,2,0,6,6,0,-1,7,0,7,0,7,0,7,-1,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,2,1,6.0,-932.0,5.6,0.0
1,0,3,0,5,4,3,0,1,-1,0,4,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1.0,2.0,1.0,8.0
1,0,3,0,5,4,3,2,1,-1,0,4,0,-1,0,2,0,6,6,0,-1,7,0,7,0,7,0,7,-1,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2.0,4.0,2.0,-620.0
1,2,3,4,5,0,3,0,1,-1,0,4,0,-1,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,0,6.0,2.0,0.0,50.0
1,0,3,4,5,4,3,2,1,-1,0,-1,0,2,0,6,6,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,2,1,4.0,-870.0,6.68,0.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,0,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,2,3,2,-53.0,45.99,0.0,0.0
0,3,0,5,4,3,0,1,-1,1,0,4,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1.0,2.0,1.0,6.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,0,2,2,-530.0,16.71,0.0,0.0
1,0,3,4,5,0,3,0,1,-1,0,4,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1.0,2.0,6.0,2.0
1,0,3,0,5,4,3,0,1,-1,0,4,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,0,7,-1,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7.0,2.0,8.0,2.0
0,3,0,5,4,3,0,-1,1,0,4,0,1,-1,0,2,0,6,6,2,0,-1,0,7,0,7,-1,7,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7.0,2.0,7.0,4.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,2,2,2,-708,10.48,0.0,0.0,0.0
1,0,3,4,5,4,3,2,1,-1,0,-1,0,2,0,6,6,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,2,0,2.0,-849.0,7.09,0.0
1,2,3,4,5,0,3,2,1,-1,0,4,0,-1,0,6,6,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,6,0,4,2.0,0.0,50.0,0.0
1,0,3,4,5,0,1,-1,0,4,0,-1,0,2,0,6,6,2,0,3,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2.0,7.0,6.0,0.0
0,3,0,5,4,0,-1,0,4,0,1,-1,1,0,2,0,6,6,2,0,3,-1,0,7,0,-1,7,0,7,0,7,0,7,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1.0,2.0,1.0,5.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,6,0,-1,7,0,7,0,7,0,7,-1,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2,5,2,-605,13.78,0.0,0.0,0.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,0,6,2,0.0,50.0,0.0,0.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,0,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,2,0,0,2,-189.0,36.06,0.0,0.0
1,0,3,4,5,4,3,2,1,-1,0,-1,0,2,0,6,6,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2,7,4.0,-951.0,5.31,0.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2,7,6,-723,10.06,0.0,0.0,0.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,4,3,4,4,-1206.0,2.52,0.0,0.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1,2,1,7,-858.0,6.91,0.0,0.0
1,2,3,4,5,0,3,2,1,-1,0,4,0,-1,0,6,6,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,2,0,4,2.0,-350.0,25.72,0.0
1,0,3,0,5,4,3,0,-1,0,4,0,1,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1.0,0.0,0.0,2.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7,2,7,4,-659.0,11.95,0.0,0.0
1,0,3,0,5,4,3,0,-1,0,4,0,1,-1,0,2,0,6,6,2,0,-1,7,0,7,0,-1,0,7,0,7,0,7,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,7.0,2.0,3.0,2.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,6,3,6,4,-687.0,11.09,0.0,0.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,6,0,-1,7,0,7,0,7,0,7,0,7,-1,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,0,0,0,2,-619,13.29,0.0,0.0,0.0
1,2,3,4,5,4,3,0,1,-1,0,-1,0,6,6,2,0,-1,7,0,7,0,7,-1,0,7,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,8,3,8,4,-920.0,5.8,0.0,0.0
1,0,3,4,5,0,3,0,1,-1,0,4,0,-1,0,2,0,6,6,2,0,-1,7,0,7,0,7,0,7,-1,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1.0,2.0,1.0,4.0
1,2,3,4,5,4,3,2,1,-1,0,-1,0,6,6,0,-1,7,0,7,0,7,0,7,-1,0,7,0,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,4,0,4,1,-779,8.62,0.0,0.0,0.0
0,3,0,5,4,0,-1,0,4,0,1,-1,1,0,2,0,6,6,2,0,3,-1,0,7,0,-1,7,0,7,0,7,0,7,-1,0,-1,14,0,14,0,14,0,14,0,14,-1,0,13,0,13,0,-1,0,-1,8,9,10,11,12,11,10,9,8,0,0,1.0,2.0,2.0,2.0
